RUN_ID,BioProject,NCBI_SRA,NCBI_assembly_accession,Bakta_Annotation,PRAM_strain_ID,Alternative_ID,Assembly_contigs_num,Assembly_length_bp,Assembly_N50,Assembly_QC_pass,original_collection,year_of_isolation,date_of_isolation,latitude_of_isolation,longitude_of_isolation,elevation,global_region_of_isolation,country_of_isolation,area_or_nearest_village,agroecological_zone,preceding_crop_common_name,material_of_isolation,tissue_of_isolation,Clade_of_isolation,order_of_isolation,host_genus_of_isolation,host_spp_of_isolation,host_spp_or_variety_of_isolation,host_common_name,plotting_categories,host_phenotype_of_isolation,notes,assigned_phylotype,phylotype_reassigned_by_tree,assigned_sequevar,discrepancies_to_prior_phylotype
RUN1163,PRJNA1196686,SRR31675611,,Available in Zenodo,03-215,,146,5796665,100508,yes,Wicker_et_al_2012,2003,,,,,Caribbean,Martinique,Le Lamentin,,,plant,stem,Eudicot,Solanales,Solanum,Solanum lycopersicum,,Tomato,Tomato,symptomatic,,I,I,,match
RUN1164,PRJNA1196686,SRR31675610,,Available in Zenodo,03-058,C139,153,5682452,95517,yes,Wicker_et_al_2012,2003,2003-02-03 00:00:00,,,,Caribbean,Martinique,Gros Morne,,,plant,stem_exudate,Eudicot,Solanales,Solanum,Solanum melongena,,Aubergine,Other Solanaceae,symptomatic,,I,I,18,match
RUN1165,PRJNA1196686,SRR31675609,,Available in Zenodo,03-076,,145,5571342,103075,yes,Wicker_et_al_2012,2003,2003-02-05 00:00:00,,,,Caribbean,Martinique,Macouba,,,plant,,Eudicot,Solanales,Solanum,Solanum lycopersicum,,Tomato,Tomato,symptomatic,,,I,,unknown
RUN1166,PRJNA1196686,SRR31675608,,Available in Zenodo,06-001 Tige,,62,5550132,255638,yes,Wicker_et_al_2012,2006,2006-01-10 00:00:00,,,,Caribbean,Martinique,Macouba,,,plant,stem,Monocot,Zingiberales,Heliconia,Heliconia rostrata,,,Other Zingiberales,symptomatic,,,IIB,,unknown
RUN1167,PRJNA1196686,SRR31675607,,Available in Zenodo,02-295,,65,5549140,202595,yes,Wicker_et_al_2012,2002,2002-12-20 00:00:00,,,,Caribbean,Martinique,Saint Pierre,,,plant,stem,Eudicot,Solanales,Solanum,Solanum lycopersicum,,Tomato,Tomato,symptomatic,,IIB,IIB,4NPB,match
RUN1168,PRJNA1196686,SRR31675606,,Available in Zenodo,06-047(2),,127,5593728,178142,yes,Wicker_et_al_2012,2006,,,,,Caribbean,Martinique,Saint Joseph,,,plant,stem,Eudicot,Solanales,Solanum,Solanum lycopersicum,,Tomato,Tomato,symptomatic,,IIA,IIA,,match
RUN1169,PRJNA1196686,SRR31675605,,Available in Zenodo,06-048(1),,58,5702557,253955,yes,Wicker_et_al_2012,2006,,"14,664711","-61,015307",96,Caribbean,Martinique,Morne Des Esses,,,plant,stem,Eudicot,Solanales,Solanum,Solanum lycopersicum,,Tomato,Tomato,symptomatic,,IIA,IIA,,match
RUN1170,PRJNA1196686,SRR31675604,,Available in Zenodo,06-048(2),,70,5476239,170307,no,Wicker_et_al_2012,2006,,"14,664711","-61,015307",96,Caribbean,Martinique,Morne Des Esses,,,plant,stem,Eudicot,Solanales,Solanum,Solanum lycopersicum,,Tomato,Tomato,symptomatic,,IIA,-,,unknown
RUN1171,PRJNA1196686,SRR31675603,,Available in Zenodo,06-002 A bulbe,06-002A Bulbe,60,5551442,355444,yes,Wicker_et_al_2012,2006,2006-01-10 00:00:00,,,,Caribbean,Martinique,Macouba,,,plant,bulb,Monocot,Zingiberales,Heliconia,Heliconia rostrata,,,Other Zingiberales,symptomatic,,IIB,IIB,4NPB,match
RUN1172,PRJNA1196686,SRR31675602,,Available in Zenodo,06-045(1),,121,5603600,192110,yes,Wicker_et_al_2012,2006,,,,,Caribbean,Martinique,Gros Morne,,,plant,stem,Eudicot,Solanales,Solanum,Solanum lycopersicum,,Tomato,Tomato,symptomatic,,IIA,IIA,,match
RUN1173,PRJNA1196686,SRR31675600,,Available in Zenodo,06-002 b Tige,06-002B Tige,75,5557794,236610,yes,Wicker_et_al_2012,2006,2006-01-10 00:00:00,,,,Caribbean,Martinique,Macouba,,,plant,stem,Monocot,Zingiberales,Heliconia,Heliconia rostrata,,,Other Zingiberales,symptomatic,,IIB,IIB,4NPB,match
RUN1175,PRJNA1196686,SRR31675598,,Available in Zenodo,06-043,,65,5556677,255258,yes,Wicker_et_al_2012,2006,2006-07-20 00:00:00,,,,Caribbean,Martinique,Le Lamentin,,,plant,stem,Eudicot,Solanales,Physalis,Physalis angulata,,Physalis,Other Solanaceae,asymptomatic,,IIB,IIB,4NPB,match
RUN1176,PRJNA1196686,SRR31675597,,Available in Zenodo,06-021,,140,5792350,110714,yes,Wicker_et_al_2012,2006,,,,,Caribbean,Martinique,Le Lamentin,,,plant,,Eudicot,Solanales,Solanum,Solanum lycopersicum,Cranita,Tomato,Tomato,symptomatic,,I,I,,match
RUN1179,PRJNA1196686,SRR31675596,,Available in Zenodo,06-020,,162,5866443,103076,yes,Wicker_et_al_2012,2006,,,,,Caribbean,Martinique,Le Lamentin,,,plant,,Eudicot,Solanales,Solanum,Solanum lycopersicum,Heat Master,Tomato,Tomato,symptomatic,,I,I,,match
RUN1188,PRJNA1196686,SRR31675595,,Available in Zenodo,07-012(3),,69,5554325,261272,yes,Wicker_et_al_2012,2007,2007-04-27 00:00:00,,,,Caribbean,Martinique,Trinite ,,,plant,stem_base,Eudicot,Solanales,Solanum,Solanum lycopersicum,Heat Master,Tomato,Tomato,symptomatic,,IIB,IIB,4NPB,match
RUN1189,PRJNA1196686,SRR31675738,,Available in Zenodo,07-014(6),,58,5552662,283817,yes,Wicker_et_al_2012,2007,2007-04-27 00:00:00,,,,Caribbean,Martinique,Trinite ,,,plant,stem_base,Eudicot,Solanales,Solanum,Solanum lycopersicum,,Tomato,Tomato,symptomatic,,IIB,IIB,4NPB,match
RUN1190,PRJNA1196686,SRR31675737,,Available in Zenodo,07-014(9),,59,5552719,263179,yes,Wicker_et_al_2012,2007,2007-04-27 00:00:00,,,,Caribbean,Martinique,Trinite ,,,plant,stem_base,Eudicot,Solanales,Solanum,Solanum lycopersicum,,Tomato,Tomato,symptomatic,,IIA,IIB,4NPB,discrepancy
RUN1191,PRJNA1196686,SRR31675736,,Available in Zenodo,07-015(1),,64,5551996,354485,yes,Wicker_et_al_2012,2007,2007-05-07 00:00:00,,,,Caribbean,Martinique,Trinite ,,,water_irrigation,,Environmental,Environmental,Water,water_irrigation,,,Environmental: Water,,Irrigation water,IIB,IIB,4NPB,match
RUN1192,PRJNA1196686,SRR31675735,,Available in Zenodo,07-013(6),,83,5561703,236610,yes,Wicker_et_al_2012,2007,2007-04-27 00:00:00,,,,Caribbean,Martinique,Trinite ,,,plant,stem_base,Eudicot,Solanales,Capsicum,Capsicum annuum,bell,Bell pepper,Other Solanaceae,symptomatic,,IIB,IIB,4NPB,match
RUN1193,PRJNA1196686,SRR31675732,,Available in Zenodo,07-014(2),,72,5559657,282919,yes,Wicker_et_al_2012,2007,2007-04-27 00:00:00,,,,Caribbean,Martinique,Trinite ,,,plant,stem_base,Eudicot,Solanales,Solanum,Solanum lycopersicum,,Tomato,Tomato,symptomatic,,IIB,IIB,4NPB,match
RUN1194,PRJNA1196686,SRR31675731,,Available in Zenodo,07-014(3),,62,5554290,336810,yes,Wicker_et_al_2012,2007,2007-04-27 00:00:00,,,,Caribbean,Martinique,Trinite ,,,plant,stem_base,Eudicot,Solanales,Solanum,Solanum lycopersicum,,Tomato,Tomato,symptomatic,,IIB,IIB,4NPB,match
RUN1195,PRJNA1196686,SRR31675730,,Available in Zenodo,07-014(4),,83,5562133,236610,yes,Wicker_et_al_2012,2007,2007-04-27 00:00:00,,,,Caribbean,Martinique,Trinite ,,,plant,stem_base,Eudicot,Solanales,Solanum,Solanum lycopersicum,,Tomato,Tomato,symptomatic,,IIB,IIB,4NPB,match
RUN1196,PRJNA1196686,SRR31675729,,Available in Zenodo,SPV01-30036,PV3,137,5772958,129447,yes,Wicker_et_al_2012,2001,2001-01-01 00:00:00,,,,Caribbean,Martinique,Ducos,,,plant,stem,Eudicot,Solanales,Solanum,Solanum lycopersicum,,Tomato,Tomato,symptomatic,,I,I,,match
RUN1197,PRJNA1196686,SRR31675728,,Available in Zenodo,SPV02-60180,PV6,136,5651308,110714,yes,Wicker_et_al_2012,2002,2002-02-01 00:00:00,,,,Caribbean,Martinique,Bellefontaine,,,plant,stem,Eudicot,Solanales,Capsicum,Capsicum annuum,bell,Bell pepper,Other Solanaceae,symptomatic,,I,I,18,match
RUN1198,PRJNA1196686,SRR31675727,,Available in Zenodo,03-220,,141,5774087,103076,yes,Wicker_et_al_2012,2003,,,,,Caribbean,Martinique,Le Lamentin,,,plant,stem,,,Unidentified,Unidentified_weed,,,,,,I,I,,match
RUN1199,PRJNA1196686,SRR31675726,,Available in Zenodo,02-289(2),,135,5695551,126442,yes,Wicker_et_al_2012,2002,2002-12-20 00:00:00,,,,Caribbean,Martinique,Saint Pierre,,,plant,root,Eudicot,Cucurbitales,Citrullus,Citrullus lanatus,,Watermelon,Cucurbits,symptomatic,,IIA,I,18,discrepancy
RUN1200,PRJNA1196686,SRR31675725,,Available in Zenodo,02-046,,140,5819655,110714,yes,Wicker_et_al_2012,2002,2002-10-04 00:00:00,"14,664711","-61,015307",96,Caribbean,Martinique,Morne Des Esses,,,plant,stem_base_exudate,Eudicot,Solanales,Solanum,Solanum melongena,Kalenda,Aubergine,Other Solanaceae,symptomatic,,I,I,,match
RUN1201,PRJNA1196686,-,,Available in Zenodo,03-008,JY208,,,,no,Wicker_et_al_2012,2002,2005-06-24 00:00:00,,,,Caribbean,Martinique,Saint Esprit,,,plant,,Eudicot,Cucurbitales,Cucurbita,Cucurbita moschata,Phoenix,Pumpkin,Cucurbits,symptomatic,,IIB,-,4NPB,unknown
RUN1202,PRJNA1196686,SRR31675724,,Available in Zenodo,03-213,,40,5508505,473008,yes,Wicker_et_al_2012,2003,,,,,Caribbean,Martinique,Le Lamentin,,,plant,stem,Eudicot,Solanales,Solanum,Solanum lycopersicum,,Tomato,Tomato,symptomatic,,IIA,IIA,,match
RUN1203,PRJNA1196686,SRR31675723,,Available in Zenodo,02-283,,73,5636944,318931,yes,Wicker_et_al_2012,2002,2002-12-20 00:00:00,,,,Caribbean,Martinique,Le Precheur,,,plant,stem,Eudicot,Solanales,Solanum,Solanum lycopersicum,Heat Master,Tomato,Tomato,symptomatic,,IIA,IIA,,match
RUN1204,PRJNA1196686,SRR31675721,,Available in Zenodo,05-008,,132,5676583,150080,yes,Wicker_et_al_2012,2005,2005-01-15 00:00:00,,,,Caribbean,Martinique,Le Carbet,,,plant,stem,Eudicot,Solanales,Solanum,Solanum lycopersicum,,Tomato,Tomato,symptomatic,,I,I,,match
RUN1205,PRJNA1196686,-,,Available in Zenodo,05-022,L2005MA530 013/1 TUBE 4,,,,no,Wicker_et_al_2012,2005,,,,,Caribbean,Martinique,,,,water,,Environmental,Environmental,Water,water,,,Environmental: Water,,Pas d'objet,IIB,-,4NPB,unknown
RUN1206,PRJNA1196686,SRR31675720,,Available in Zenodo,02-034,,132,5795232,110705,yes,Wicker_et_al_2012,2002,2002-10-04 00:00:00,,,,Caribbean,Martinique,Marigot,,,plant,stem_base_exudate,Eudicot,Solanales,Solanum,Solanum lycopersicum,,Tomato,Tomato,symptomatic,,I,I,18,match
RUN1207,PRJNA1196686,SRR31675719,,Available in Zenodo,07-012(11),,61,5551838,282919,yes,Wicker_et_al_2012,2007,2007-04-27 00:00:00,,,,Caribbean,Martinique,Trinite ,,,plant,stem_base,Eudicot,Solanales,Solanum,Solanum lycopersicum,Heat Master,Tomato,Tomato,symptomatic,,IIB,IIB,4NPB,match
RUN1208,PRJNA1196686,SRR31675718,,Available in Zenodo,07-024(1),,142,5711196,137336,yes,Wicker_et_al_2012,2007,2007-06-26 00:00:00,,,,Caribbean,Martinique,Saint Esprit,,,plant,stem_base,Eudicot,Solanales,Solanum,Solanum lycopersicum,Beefsteak,Tomato,Tomato,symptomatic,,I,I,18,match
RUN1209,PRJNA1196686,SRR31675717,,Available in Zenodo,07-012(7),,63,5553920,255268,yes,Wicker_et_al_2012,2007,2007-04-27 00:00:00,,,,Caribbean,Martinique,Trinite ,,,plant,stem_base,Eudicot,Solanales,Solanum,Solanum lycopersicum,Heat Master,Tomato,Tomato,symptomatic,,IIB,IIB,4NPB,match
RUN1210,PRJNA1196686,SRR31675716,,Available in Zenodo,06-052,,61,5551698,236610,yes,Wicker_et_al_2012,2006,2006-12-15 00:00:00,,,,Caribbean,Martinique,Le Lorrain,,,plant,stem,Eudicot,Solanales,Solanum,Solanum americanum,,,Other Solanaceae,symptomatic,,IIB,IIB,4NPB,match
RUN1211,PRJNA1196686,SRR31675715,,Available in Zenodo,07-013(1),,69,5555411,261266,yes,Wicker_et_al_2012,2007,2007-04-27 00:00:00,,,,Caribbean,Martinique,Trinite ,,,plant,stem_base,Eudicot,Solanales,Capsicum,Capsicum annuum,bell,Bell pepper,Other Solanaceae,symptomatic,,IIB,IIB,4NPB,match
RUN1212,PRJNA1196686,SRR31675498,,Available in Zenodo,07-019(3),,62,5553296,283210,yes,Wicker_et_al_2012,2007,2007-06-08 00:00:00,,,,Caribbean,Martinique,Basse Pointe,,,plant,stem_base,Eudicot,Solanales,Solanum,Solanum lycopersicum,Inro,Tomato,Tomato,symptomatic,,IIB,IIB,4NPB,match
RUN1214,PRJNA1196686,SRR31675497,,Available in Zenodo,07-019(1),,157,5272650,88921,yes,Wicker_et_al_2012,2007,2007-06-08 00:00:00,,,,Caribbean,Martinique,Basse Pointe,,,plant,stem_base,Eudicot,Solanales,Solanum,Solanum lycopersicum,Inro,Tomato,Tomato,symptomatic,,IIA,IIA,,match
RUN1215,PRJNA1196686,SRR31675496,,Available in Zenodo,07-019(2),,161,5256540,95103,yes,Wicker_et_al_2012,2007,2007-06-08 00:00:00,,,,Caribbean,Martinique,Basse Pointe,,,plant,stem_base,Eudicot,Solanales,Solanum,Solanum lycopersicum,Inro,Tomato,Tomato,symptomatic,,IIB,IIA,,discrepancy
RUN1220,PRJNA1196686,SRR31675494,,Available in Zenodo,04-006-2G,2G,1315,11027554,43537,no,Wicker_et_al_2012,2004,2004-03-23 00:00:00,,,,Caribbean,Martinique,Trinite,,,plant,raceme,Monocot,Zingiberales,Musa,Musa acuminata x balbisiana AAB,,Plantain,Musa,atypical_symptoms,"Species listed as Musa sp., host_common_name listed as Plantain, spp changed to Musa acuminata x balbisiana AAB",IIA,-,,unknown
RUN1221,PRJNA1196686,SRR31675493,,Available in Zenodo,04-006-3G,3G,483,11067872,68333,no,Wicker_et_al_2012,2004,2004-03-23 00:00:00,,,,Caribbean,Martinique,Trinite,,,plant,raceme,Monocot,Zingiberales,Musa,Musa acuminata x balbisiana AAB,,Plantain,Musa,atypical_symptoms,,IIB,-,4NPB,unknown
RUN1222,PRJNA1196686,SRR31675492,,Available in Zenodo,FB06,,1337,6743884,191758,no,Wicker_et_al_2012,2006,,,,,Caribbean,Martinique,Le Lamentin,,,plant,,Eudicot,Solanales,Solanum,Solanum lycopersicum,,Tomato,Tomato,symptomatic,,IIA,-,,unknown
RUN1223,PRJNA1196686,SRR31675491,,Available in Zenodo,05-015,,153,5749176,205980,yes,Wicker_et_al_2012,2005,,,,,Caribbean,Martinique,Sainte Anne,,,plant,stem,Eudicot,Solanales,Solanum,Solanum lycopersicum,,Tomato,Tomato,symptomatic,,IIA,IIA,,match
RUN1224,PRJNA1196686,SRR31675490,,Available in Zenodo,02-008(4),,190,5467449,64106,no,Wicker_et_al_2012,2002,2002-09-13 00:00:00,,,,Caribbean,Martinique,Trinite,,,plant,stem,Monocot,Alismatales,Anthurium,Anthurium andreanum,Hybrid,Anthurium,Araceae,symptomatic,,IIB,-,4NPB,unknown
RUN1226,PRJNA1196686,SRR31675489,,Available in Zenodo,05-011(1),,61,5551154,245657,yes,Wicker_et_al_2012,2005,2005-03-18 00:00:00,,,,Caribbean,Martinique,Gros Morne,,,water_river_baited,stem,Environmental,Environmental,Water,water_river_baited_Solanum,Roma,Tomato,Environmental: Water,,River water passaged through tomato,IIB,IIB,4NPB,match
RUN1227,PRJNA1196686,SRR31675488,,Available in Zenodo,02-024,,58,5552735,282910,yes,Wicker_et_al_2012,2002,2002-10-02 00:00:00,,,,Caribbean,Martinique,Gros Morne,,,plant,stem,Monocot,Alismatales,Anthurium,Anthurium andreanum,Standard,Anthurium,Araceae,symptomatic,"one of multiple isolates from same host individual: RUN0716, RUN1148, RUN1151, RUN1227",IIB,IIB,4NPB,match
RUN1228,PRJNA1196686,SRR31675487,,Available in Zenodo,05-095(3),,194,5461173,63899,no,Wicker_et_al_2012,2005,2005-06-24 00:00:00,,,,Caribbean,Martinique,Ducos,,,water_lake,,Environmental,Environmental,Water,water_lake,,,Environmental: Water,,Eau Manzo 1,IIA,-,,unknown
RUN1229,PRJNA1196686,SRR31675486,,Available in Zenodo,02-163(1),,68,5553350,282919,yes,Wicker_et_al_2012,2002,2002-11-08 00:00:00,,,,Caribbean,Martinique,Le Lamentin,,,plant,stem_base_exudate,Eudicot,Solanales,Solanum,Solanum lycopersicum,Caraïbo,Tomato,Tomato,symptomatic,,I,IIB,4NPB,discrepancy
RUN1230,PRJNA1196686,SRR31675485,,Available in Zenodo,02-163(2),,61,5553799,261272,yes,Wicker_et_al_2012,2002,2002-11-08 00:00:00,,,,Caribbean,Martinique,Le Lamentin,,,plant,stem_base_exudate,Eudicot,Solanales,Solanum,Solanum lycopersicum,Caraïbo,Tomato,Tomato,symptomatic,,IIB,IIB,4NPB,match
RUN1231,PRJNA1196686,SRR31675483,,Available in Zenodo,05-097(1),,190,5457902,64106,no,Wicker_et_al_2012,2005,2005-06-24 00:00:00,,,,Caribbean,Martinique,Ducos,,,water_lake,,Environmental,Environmental,Water,water_lake,,,Environmental: Water,,Eau Manzo 1,IIA,-,,unknown
RUN1232,PRJNA1196686,SRR31675482,,Available in Zenodo,05-030,,72,5615839,316713,yes,Wicker_et_al_2012,2005,2005-03-20 00:00:00,,,,Caribbean,Martinique,Le Precheur,,,plant,stem,Eudicot,Solanales,Solanum,Solanum lycopersicum,,Tomato,Tomato,symptomatic,,IIA,IIA,,match
RUN1233,PRJNA1196686,SRR31675481,,Available in Zenodo,02-155(1),,59,5551075,282922,yes,Wicker_et_al_2012,2002,2002-11-07 00:00:00,,,,Caribbean,Martinique,Gros Morne,,,plant,rhizome,Monocot,Alismatales,Anthurium,Anthurium andreanum,Standard,Anthurium,Araceae,symptomatic,,IIB,IIB,4NPB,match
RUN1235,PRJNA1196686,SRR31675480,,Available in Zenodo,07-036(3),,116,5714072,195224,yes,Wicker_et_al_2012,2007,2007-09-07 00:00:00,,,,Caribbean,Martinique,Saint Esprit,,,plant,,Eudicot,Solanales,Solanum,Solanum lycopersicum,,Tomato,Tomato,symptomatic,,IIA,IIA,,match
RUN1239,PRJNA1196686,SRR31675479,,Available in Zenodo,RS28,,66,5629949,316713,yes,Wicker_et_al_2012,1997,,,,,Caribbean,Martinique,Le Lamentin,,,plant,,Eudicot,Solanales,Solanum,Solanum lycopersicum,,Tomato,Tomato,symptomatic,,IIA,IIA,,match
RUN1241,PRJNA1196686,SRR31675478,,Available in Zenodo,05-097(3),,195,5453146,63584,no,Wicker_et_al_2012,2005,2005-06-24 00:00:00,,,,Caribbean,Martinique,Ducos,,,water_lake,,Environmental,Environmental,Water,water_lake,,,Environmental: Water,,Eau Manzo 1,IIA,-,,unknown
RUN1242,PRJNA1196686,-,,Available in Zenodo,RS27,,,,,no,Wicker_et_al_2012,1997,,,,,Caribbean,Martinique,Le Lamentin,,,plant,,Eudicot,Solanales,Solanum,Solanum lycopersicum,,Tomato,Tomato,symptomatic,,IIA,-,,unknown
RUN1246,PRJNA1196686,SRR31675477,,Available in Zenodo,SPV02-60138,PV12,117,5776401,218731,yes,Wicker_et_al_2012,2002,2002-02-01 00:00:00,,,,Caribbean,Martinique,Sainte Luce,,,plant,stem,Eudicot,Solanales,Solanum,Solanum lycopersicum,,Tomato,Tomato,symptomatic,,IIA,IIA,,match
RUN1247,PRJNA1196686,SRR31675476,,Available in Zenodo,02-205,,93,5759444,226315,yes,Wicker_et_al_2012,2002,2002-07-17 00:00:00,,,,Caribbean,Martinique,Le Lorrain,,,plant,stem_base_exudate,Eudicot,Solanales,Solanum,Solanum lycopersicum,Heat Master,Tomato,Tomato,symptomatic,,IIA,IIA,,match
RUN1249,PRJNA1196686,SRR31675475,,Available in Zenodo,02-156,,71,5555460,236610,yes,Wicker_et_al_2012,2002,2002-11-07 00:00:00,,,,Caribbean,Martinique,Gros Morne,,,plant,rhizome,Monocot,Alismatales,Anthurium,Anthurium andreanum,Standard,Anthurium,Araceae,symptomatic,,IIB,IIB,4NPB,match
RUN1252,PRJNA1196686,SRR31675378,,Available in Zenodo,07-005(1),,137,5747816,164777,yes,Wicker_et_al_2012,2007,,,,,Caribbean,Martinique,Marigot,,,plant,stem,Eudicot,Solanales,Solanum,Solanum lycopersicum,Heat Master,Tomato,Tomato,symptomatic,,IIB,I,18,discrepancy
RUN1253,PRJNA1196686,SRR31675376,,Available in Zenodo,07-005(2),,143,5740974,129443,yes,Wicker_et_al_2012,2007,,,,,Caribbean,Martinique,Marigot,,,plant,stem,Eudicot,Solanales,Solanum,Solanum lycopersicum,Heat Master,Tomato,Tomato,symptomatic,,IIA,I,18,discrepancy
RUN1254,PRJNA1196686,SRR31675375,,Available in Zenodo,05-097(2),,184,5130570,63584,no,Wicker_et_al_2012,2005,2005-06-24 00:00:00,,,,Caribbean,Martinique,Ducos,,,water_lake,,Environmental,Environmental,Water,water_lake,,,Environmental: Water,,Eau Manzo 1,IIA,-,,unknown
RUN1255,PRJNA1196686,SRR31675374,,Available in Zenodo,06-050,,141,5871812,175356,yes,Wicker_et_al_2012,2006,,,,,Caribbean,Martinique,Saint Esprit,,,plant,stem,Eudicot,Solanales,Solanum,Solanum lycopersicum,,Tomato,Tomato,symptomatic,,IIA,IIA,,match
RUN1256,PRJNA1196686,SRR31675373,,Available in Zenodo,04-006-13F,13F,309,11101793,101365,no,Wicker_et_al_2012,2004,2004-03-23 00:00:00,,,,Caribbean,Martinique,Trinite,,,plant,raceme,Monocot,Zingiberales,Musa,Musa acuminata x balbisiana AAB,,Plantain,Musa,atypical_symptoms,,IIB,-,4NPB,unknown
RUN1257,PRJNA1196686,SRR31675372,,Available in Zenodo,05-097(7),,185,5460322,63899,no,Wicker_et_al_2012,2005,2005-06-24 00:00:00,,,,Caribbean,Martinique,Ducos,,,water_lake,,Environmental,Environmental,Water,water_lake,,,Environmental: Water,,Eau Manzo 1,IIA,-,,unknown
RUN1258,PRJNA1196686,SRR31675371,,Available in Zenodo,03-050(1),,123,5779143,136663,yes,Wicker_et_al_2012,2003,2003-01-23 00:00:00,,,,Caribbean,Martinique,Sainte Anne,,,plant,stem_exudate,Eudicot,Solanales,Solanum,Solanum lycopersicum,Heat Master,Tomato,Tomato,symptomatic,,I,I,,match
RUN1259,PRJNA1196686,SRR31675370,,Available in Zenodo,03-035,C134,160,5273061,89230,yes,Wicker_et_al_2012,2003,2003-01-21 00:00:00,,,,Caribbean,Martinique,Ajoupa-bouillon,,,plant,root,Eudicot,Solanales,Solanum,Solanum americanum,,,Other Solanaceae,asymptomatic,,IIB,IIA,,discrepancy
RUN1262,PRJNA1196686,SRR31675369,,Available in Zenodo,04-006-6G,6G,86,11092613,437954,no,Wicker_et_al_2012,2004,2004-03-23 00:00:00,,,,Caribbean,Martinique,Trinite,,,plant,raceme,Monocot,Zingiberales,Musa,Musa acuminata x balbisiana AAB,,Plantain,Musa,atypical_symptoms,,IIB,-,4NPB,unknown
RUN1264,PRJNA1196686,SRR31675368,,Available in Zenodo,02-032,,142,5778105,129202,yes,Wicker_et_al_2012,2002,2002-10-04 00:00:00,,,,Caribbean,Martinique,Marigot,,,plant,stem_base_exudate,Eudicot,Solanales,Solanum,Solanum lycopersicum,,Tomato,Tomato,symptomatic,,I,I,,match
RUN1267,PRJNA1196686,SRR31675367,,Available in Zenodo,04-006-2F,2F,67,5556822,317329,yes,Wicker_et_al_2012,2004,2004-03-23 00:00:00,,,,Caribbean,Martinique,Trinite,,,plant,raceme,Monocot,Zingiberales,Musa,Musa acuminata x balbisiana AAB,,Plantain,Musa,atypical_symptoms,,IIB,IIB,4NPB,match
RUN1268,PRJNA1196686,SRR31675365,,Available in Zenodo,02-191-1,,134,5707229,129447,yes,Wicker_et_al_2012,2002,2002-11-20 00:00:00,,,,Caribbean,Martinique,Le Lorrain,,,plant,stem_base_exudate,Eudicot,Solanales,Capsicum,Capsicum sp.,sweet chili,Sweet chili pepper,Other Solanaceae,symptomatic,,I,I,,match
RUN1269,PRJNA1196686,SRR31675364,,Available in Zenodo,M3D0B1,L2005MA530007/1,195,5466058,64002,no,Wicker_et_al_2012,2005,2005-01-16 00:00:00,,,,Caribbean,Martinique,Ducos,,,water_lake,,Environmental,Environmental,Water,water_lake,,,Environmental: Water,,Eau de profondeur Manzo,IIA,-,,unknown
RUN1270,PRJNA1196686,SRR31675363,,Available in Zenodo,05-097(6),,195,5466456,63899,no,Wicker_et_al_2012,2005,2005-06-24 00:00:00,,,,Caribbean,Martinique,Ducos,,,water_lake,,Environmental,Environmental,Water,water_lake,,,Environmental: Water,,Eau Manzo 1,IIA,-,,unknown
RUN1271,PRJNA1196686,SRR31675362,,Available in Zenodo,05-095(4),,190,5464472,63899,no,Wicker_et_al_2012,2005,2005-06-24 00:00:00,,,,Caribbean,Martinique,Ducos,,,water_lake,,Environmental,Environmental,Water,water_lake,,,Environmental: Water,,Eau Manzo 1,IIA,-,,unknown
RUN1273,PRJNA1196686,SRR31675361,,Available in Zenodo,05-096(1),,190,5463207,66026,no,Wicker_et_al_2012,2005,2005-06-24 00:00:00,,,,Caribbean,Martinique,Ducos,,,water_lake,,Environmental,Environmental,Water,water_lake,,,Environmental: Water,,Eau Manzo 1,IIA,-,,unknown
RUN1274,PRJNA1196686,SRR31675360,,Available in Zenodo,05-097(5),,64,5657563,284570,yes,Wicker_et_al_2012,2005,2005-06-24 00:00:00,,,,Caribbean,Martinique,Ducos,,,water_lake,,Environmental,Environmental,Water,water_lake,,,Environmental: Water,,Eau Manzo 1,IIA,IIA,,match
202,PRJNA609910,,GCA_011290465.1,,,,2,5826516,3806317,yes,,2012,,,,,Asia,China,,,,,,Eudicot,Solanales,Nicotiana,Nicotiana tabacum,,,Other Solanaceae,,,I,I,,match
203,PRJNA609906,,GCA_011290445.1,,,,2,5820201,3806317,yes,,2012,,,,,Asia,China,,,,,,Eudicot,Solanales,Nicotiana,Nicotiana tabacum,,,Other Solanaceae,,,I,I,,match
204,PRJNA609905,,GCA_011290425.1,,,,2,5827140,3806317,yes,,2012,,,,,Asia,China,,,,,,Eudicot,Solanales,Nicotiana,Nicotiana tabacum,,,Other Solanaceae,,,I,I,,match
362200,PRJNA668065,,GCA_015999365.1,,,,3,5857510,3721710,yes,,2016,,,,,Asia,China,,,,,,Eudicot,Fabales,Arachis,Arachis hypogaea,,,Other Rosids,,,,I,,unknown
